frame_count,1-h,1-s,1-v,2-h,2-s,2-v,3-h,3-s,3-v,4-h,4-s,4-v
1576,90,255,255,95,255,255,0,255,255,94,255,255
1577,90,255,255,95,255,255,0,255,255,94,255,255
1578,90,255,255,95,255,255,0,255,255,94,255,255
1579,90,255,255,95,255,255,0,255,255,95,255,255
1580,90,255,255,95,255,255,0,255,255,95,255,255
1581,90,255,255,95,255,255,0,255,255,93,255,255
1582,90,255,255,95,255,255,0,255,255,95,255,255
1583,90,255,255,95,255,255,0,255,255,95,255,255
1584,90,255,255,95,255,255,0,255,255,95,255,255
1585,90,255,255,95,255,255,0,255,255,94,255,255
1586,0,255,255,96,255,255,0,255,255,95,255,255
1587,90,255,255,96,255,255,0,255,255,95,255,255
1588,90,255,255,94,255,255,90,255,255,95,255,255
1589,30,255,255,94,255,255,0,255,255,95,255,255
1590,0,255,255,95,255,255,0,255,255,94,255,255
1591,0,255,255,95,255,255,0,255,255,95,255,255
1592,0,255,255,93,255,255,0,255,255,94,255,255
1593,0,255,255,94,255,255,0,255,255,95,255,255
1594,0,0,255,93,255,255,0,255,255,94,255,255
1595,0,255,255,93,255,255,0,255,255,95,255,255
1596,0,0,255,95,255,255,0,255,255,95,255,255
1597,0,0,255,95,255,255,0,255,255,94,255,255
1598,0,0,255,95,255,255,0,255,255,95,255,255
1599,0,255,255,95,255,255,0,255,255,96,255,255
1600,0,0,255,95,255,255,0,255,255,94,255,255
1601,0,0,255,95,255,255,0,255,255,96,255,255
1602,0,255,255,95,255,255,0,255,255,95,255,255
1603,0,255,255,95,255,255,0,255,255,95,255,255
1604,0,255,255,96,255,255,0,255,255,95,255,255
1605,0,255,255,96,255,255,0,255,255,95,255,255
1606,30,255,255,95,255,255,0,255,255,95,255,255
1607,0,0,255,95,255,255,0,255,255,95,255,255
1608,0,255,255,95,255,255,0,255,255,95,255,255
1609,0,255,255,95,255,255,0,255,255,95,255,255
1610,0,255,255,94,255,255,96,255,255,95,255,255
1611,0,255,255,95,255,255,92,255,255,94,255,255
1612,0,0,255,96,255,255,0,255,255,95,255,255
1613,0,0,255,95,255,255,93,255,255,94,255,255
1614,0,255,255,96,255,255,0,255,255,94,255,255
1615,0,255,255,96,255,255,0,255,255,94,255,255
1616,0,255,255,96,255,255,0,255,255,95,255,255
1617,0,255,255,96,255,255,0,255,255,94,255,255
1618,0,255,255,97,255,255,0,255,255,95,255,255
1619,0,255,255,97,255,255,0,255,255,95,255,255
1620,0,255,255,95,255,255,0,255,255,95,255,255
1621,0,255,255,96,255,255,0,255,255,95,255,255
1622,0,255,255,95,255,255,0,255,255,95,255,255
1623,0,255,255,96,255,255,0,255,255,95,255,255
1624,0,255,255,95,255,255,97,255,255,94,255,255
1625,0,255,255,96,255,255,97,255,255,94,255,255
1626,0,255,255,95,255,255,99,255,255,95,255,255
1627,0,255,255,95,255,255,0,255,255,95,255,255
1628,0,255,255,95,255,255,0,255,255,95,255,255
1629,0,255,255,95,255,255,0,255,255,95,255,255
1630,0,255,255,96,255,255,0,255,255,95,255,255
1631,0,255,255,96,255,255,0,255,255,94,255,255
1632,0,255,255,95,255,255,0,255,255,95,255,255
1633,0,255,255,96,255,255,0,255,255,95,255,255
1634,0,255,255,96,255,255,0,255,255,95,255,255
1635,0,255,255,94,255,255,0,255,255,95,255,255
1636,0,255,255,96,255,255,0,255,255,95,255,255
1637,0,255,255,95,255,255,0,255,255,95,255,255
1638,0,255,255,95,255,255,0,255,255,94,255,255
1639,0,255,255,95,255,255,0,255,255,94,255,255
1640,170,255,255,95,255,255,0,255,255,95,255,255
1641,0,255,255,95,255,255,88,255,255,94,255,255
1642,0,255,255,95,255,255,0,255,255,95,255,255
1643,0,255,255,97,255,255,0,255,255,94,255,255
1644,0,255,255,97,255,255,0,255,255,94,255,255
1645,0,255,255,95,255,255,0,255,255,95,255,255
1646,0,255,255,95,255,255,0,255,255,94,255,255
1647,0,255,255,97,255,255,0,255,255,94,255,255
1648,0,255,255,94,255,255,0,255,255,95,255,255
1649,0,255,255,96,255,255,0,255,255,94,255,255
1650,0,255,255,96,255,255,0,255,255,94,255,255
1651,0,255,255,96,255,255,0,255,255,94,255,255
1652,0,255,255,93,255,255,0,255,255,95,255,255
1653,0,0,255,97,255,255,0,255,255,95,255,255
1654,0,0,255,96,255,255,0,255,255,93,255,255
1655,0,255,255,97,255,255,0,255,255,92,255,255
1656,0,255,255,94,255,255,0,255,255,93,255,255
1657,0,255,255,94,255,255,0,255,255,94,255,255
1658,0,255,255,93,255,255,0,255,255,93,255,255
1659,0,255,255,97,255,255,0,255,255,93,255,255
1660,0,255,255,93,255,255,0,255,255,93,255,255
1661,0,255,255,97,255,255,94,255,255,93,255,255
1662,0,255,255,97,255,255,0,255,255,93,255,255
1663,0,255,255,97,255,255,97,255,255,93,255,255
1664,90,255,255,95,255,255,0,255,255,94,255,255
1665,90,255,255,95,255,255,0,255,255,94,255,255
1666,90,255,255,94,255,255,0,255,255,94,255,255
1667,90,255,255,94,255,255,0,255,255,94,255,255
1668,90,255,255,94,255,255,0,255,255,94,255,255
1669,90,255,255,95,255,255,0,255,255,94,255,255
1670,90,255,255,93,255,255,0,255,255,93,255,255
1671,90,255,255,94,255,255,0,255,255,93,255,255
1672,90,255,255,95,255,255,0,255,255,94,255,255
1673,90,255,255,95,255,255,0,255,255,94,255,255
1674,90,255,255,95,255,255,0,255,255,94,255,255
1675,90,255,255,95,255,255,0,255,255,94,255,255
1676,90,255,255,95,255,255,0,255,255,94,255,255
1677,90,255,255,92,255,255,0,255,255,94,255,255
1678,0,255,255,92,255,255,0,255,255,94,255,255
1679,0,255,255,92,255,255,0,255,255,95,255,255
1680,0,255,255,92,255,255,0,255,255,95,255,255
1681,0,255,255,96,255,255,0,255,255,94,255,255
1682,0,255,255,97,255,255,92,255,255,95,255,255
1683,0,255,255,93,255,255,0,255,255,93,255,255
1684,0,255,255,92,255,255,90,255,255,95,255,255
1685,0,255,255,96,255,255,89,255,255,95,255,255
1686,0,255,255,95,255,255,0,255,255,94,255,255
1687,0,255,255,96,255,255,0,255,255,95,255,255
1688,0,255,255,96,255,255,0,255,255,94,255,255
1689,0,255,255,96,255,255,0,255,255,95,255,255
1690,0,255,255,96,255,255,0,255,255,94,255,255
1691,0,255,255,96,255,255,0,255,255,94,255,255
1692,0,255,255,94,255,255,0,255,255,95,255,255
1693,0,255,255,96,255,255,0,255,255,95,255,255
1694,0,255,255,95,255,255,0,255,255,94,255,255
1695,0,255,255,96,255,255,0,255,255,95,255,255
1696,0,255,255,94,255,255,0,255,255,94,255,255
1697,0,255,255,95,255,255,0,255,255,94,255,255
1698,0,255,255,94,255,255,93,255,255,94,255,255
1699,0,255,255,94,255,255,0,255,255,94,255,255
1700,0,255,255,95,255,255,0,255,255,94,255,255
1701,0,255,255,94,255,255,0,255,255,94,255,255
1702,0,255,255,97,255,255,0,255,255,94,255,255
1703,0,255,255,96,255,255,0,255,255,94,255,255
1704,0,255,255,96,255,255,0,255,255,94,255,255
1705,0,255,255,95,255,255,0,255,255,94,255,255
1706,0,255,255,95,255,255,0,255,255,94,255,255
1707,0,255,255,95,255,255,0,255,255,94,255,255
1708,0,255,255,96,255,255,0,255,255,94,255,255
1709,0,255,255,96,255,255,0,255,255,94,255,255
1710,0,255,255,96,255,255,0,255,255,94,255,255
1711,0,255,255,0,255,255,0,255,255,94,255,255
1712,0,255,255,0,255,255,0,255,255,94,255,255
1713,0,255,255,0,255,255,0,255,255,94,255,255
1714,0,255,255,0,255,255,0,255,255,94,255,255
1715,0,255,255,0,255,255,0,255,255,94,255,255
1716,0,255,255,0,255,255,0,255,255,94,255,255
1717,0,255,255,0,255,255,0,255,255,94,255,255
1718,0,255,255,0,255,255,0,255,255,94,255,255
1719,0,255,255,0,255,255,95,255,255,94,255,255
1720,0,255,255,0,255,255,0,255,255,94,255,255
1721,0,255,255,0,255,255,0,255,255,94,255,255
1722,0,255,255,0,255,255,0,255,255,94,255,255
1723,0,255,255,0,255,255,0,255,255,94,255,255
1724,0,255,255,0,255,255,0,255,255,94,255,255
1725,0,255,255,0,255,255,0,255,255,94,255,255
1726,0,255,255,0,255,255,0,255,255,94,255,255
1727,0,255,255,0,255,255,0,255,255,95,255,255
1728,0,255,255,0,255,255,0,255,255,95,255,255
1729,0,255,255,0,255,255,0,255,255,0,255,255
1730,0,255,255,0,255,255,0,255,255,0,255,255
1731,0,255,255,0,255,255,0,255,255,0,255,255
1732,0,255,255,0,255,255,0,255,255,0,255,255
1733,0,255,255,0,255,255,0,255,255,0,255,255
1734,0,255,255,0,255,255,0,255,255,0,255,255
1735,0,255,255,0,255,255,0,255,255,0,255,255
1736,0,255,255,0,255,255,0,255,255,0,255,255
1737,0,255,255,0,255,255,0,255,255,0,255,255
1738,0,255,255,0,255,255,0,255,255,0,255,255
1739,0,255,255,0,255,255,0,255,255,0,255,255
1740,0,255,255,0,255,255,0,255,255,0,255,255
1741,0,255,255,0,255,255,0,255,255,0,255,255
1742,0,255,255,0,255,255,0,255,255,0,255,255
1743,0,255,255,0,255,255,0,255,255,0,255,255
1744,0,255,255,0,255,255,0,255,255,0,255,255
1745,0,255,255,0,255,255,0,255,255,0,255,255
1746,0,255,255,0,255,255,0,255,255,0,255,255
1747,0,255,255,0,255,255,0,255,255,0,255,255
1748,0,255,255,0,255,255,0,255,255,0,255,255
1749,0,255,255,0,255,255,0,255,255,0,255,255
1750,0,255,255,0,255,255,0,255,255,0,255,255
1751,0,255,255,0,255,255,0,255,255,0,255,255
1752,0,255,255,0,255,255,0,255,255,0,255,255
1753,90,255,255,0,255,255,0,255,255,0,255,255
1754,90,255,255,0,255,255,0,255,255,0,255,255
1755,0,255,255,0,255,255,0,255,255,0,255,255
1756,90,255,255,60,255,255,0,255,255,0,255,255
1757,90,255,255,0,255,255,0,255,255,0,255,255
1758,0,255,255,0,255,255,0,255,255,0,255,255
1759,95,255,255,0,255,255,0,255,255,0,255,255
1760,95,255,255,60,255,255,0,255,255,0,255,255
1761,95,255,255,0,255,255,0,255,255,0,255,255
1762,95,255,255,0,255,255,0,255,255,0,255,255
1763,95,255,255,0,255,255,0,255,255,0,255,255
1764,96,255,255,0,255,255,0,255,255,0,255,255
1765,96,255,255,0,255,255,0,255,255,0,255,255
1766,96,255,255,0,255,255,0,255,255,0,255,255
1767,95,255,255,0,255,255,0,255,255,0,255,255
1768,96,255,255,0,255,255,0,255,255,0,255,255
1769,96,255,255,0,255,255,0,255,255,0,255,255
1770,96,255,255,0,255,255,0,255,255,0,255,255
1771,96,255,255,0,255,255,0,255,255,0,255,255
1772,96,255,255,0,255,255,0,255,255,0,255,255
1773,96,255,255,0,255,255,0,255,255,0,255,255
1774,95,255,255,0,255,255,0,255,255,0,255,255
1775,96,255,255,0,255,255,0,255,255,0,255,255
1776,95,255,255,0,255,255,0,255,255,0,255,255
1777,96,255,255,0,255,255,0,255,255,0,255,255
1778,95,255,255,0,255,255,0,255,255,0,255,255
1779,95,255,255,0,255,255,0,255,255,0,255,255
1780,95,255,255,60,255,255,0,255,255,0,255,255
1781,96,255,255,0,255,255,0,255,255,0,255,255
1782,96,255,255,0,255,255,0,255,255,0,255,255
1783,96,255,255,0,255,255,0,255,255,0,255,255
1784,96,255,255,0,255,255,0,255,255,0,255,255
1785,96,255,255,0,255,255,0,255,255,0,255,255
1786,96,255,255,0,255,255,0,255,255,0,255,255
1787,96,255,255,0,255,255,0,255,255,0,255,255
1788,96,255,255,0,255,255,0,255,255,0,255,255
1789,95,255,255,0,255,255,0,255,255,0,255,255
1790,95,255,255,0,255,255,0,255,255,0,255,255
1791,94,255,255,0,255,255,0,255,255,0,255,255
1792,95,255,255,0,255,255,0,255,255,0,255,255
1793,95,255,255,0,255,255,0,255,255,0,255,255
1794,96,255,255,0,255,255,0,255,255,0,255,255
1795,96,255,255,0,255,255,0,255,255,0,255,255
1796,95,255,255,0,255,255,0,255,255,90,255,255
1797,95,255,255,0,255,255,0,255,255,0,255,255
1798,95,255,255,0,255,255,0,255,255,0,255,255
1799,95,255,255,0,255,255,0,255,255,0,255,255
1800,95,255,255,0,255,255,0,255,255,0,255,255
1801,96,255,255,0,255,255,0,255,255,0,255,255
1802,96,255,255,0,255,255,0,255,255,0,255,255
1803,96,255,255,0,255,255,0,255,255,0,255,255
1804,96,255,255,0,255,255,0,255,255,0,255,255
1805,96,255,255,0,255,255,0,255,255,0,255,255
1806,96,255,255,0,255,255,0,255,255,0,255,255
1807,96,255,255,0,255,255,0,255,255,0,255,255
1808,96,255,255,0,255,255,0,255,255,0,255,255
1809,96,255,255,0,255,255,0,255,255,0,255,255
1810,96,255,255,0,255,255,0,255,255,0,255,255
1811,95,255,255,0,255,255,0,255,255,0,255,255
1812,96,255,255,0,255,255,0,255,255,0,255,255
1813,96,255,255,0,255,255,0,255,255,0,255,255
1814,96,255,255,0,255,255,0,255,255,0,255,255
1815,96,255,255,0,255,255,0,255,255,0,255,255
1816,96,255,255,0,255,255,97,255,255,0,255,255
1817,96,255,255,0,255,255,96,255,255,0,255,255
1818,96,255,255,0,255,255,96,255,255,0,255,255
1819,96,255,255,0,255,255,99,255,255,0,255,255
1820,96,255,255,0,255,255,0,255,255,0,255,255
1821,96,255,255,0,255,255,0,255,255,0,255,255
1822,96,255,255,0,255,255,0,255,255,0,255,255
1823,96,255,255,0,255,255,0,255,255,0,255,255
1824,96,255,255,60,255,255,0,255,255,0,255,255
1825,96,255,255,60,255,255,0,255,255,0,255,255
1826,96,255,255,0,255,255,0,255,255,0,255,255
1827,96,255,255,0,255,255,0,255,255,0,255,255
1828,96,255,255,0,255,255,0,255,255,0,255,255
1829,95,255,255,0,255,255,0,255,255,0,255,255
1830,96,255,255,0,255,255,0,255,255,0,255,255
1831,96,255,255,0,255,255,0,255,255,0,255,255
1832,96,255,255,0,255,255,0,255,255,0,255,255
1833,95,255,255,0,255,255,0,255,255,0,255,255
1834,95,255,255,0,255,255,0,255,255,0,255,255
1835,95,255,255,0,255,255,0,255,255,0,255,255
1836,95,255,255,0,255,255,0,255,255,0,255,255
1837,96,255,255,0,255,255,0,255,255,0,255,255
1838,96,255,255,0,255,255,0,255,255,0,255,255
1839,97,255,255,0,255,255,0,255,255,0,255,255
1840,96,255,255,0,255,255,0,255,255,0,255,255
1841,96,255,255,0,255,255,0,255,255,0,255,255
1842,96,255,255,51,255,255,0,255,255,0,255,255
1843,96,255,255,60,255,255,0,255,255,0,255,255
1844,96,255,255,0,255,255,0,255,255,0,255,255
1845,97,255,255,0,255,255,0,255,255,0,255,255
1846,96,255,255,0,255,255,0,255,255,0,255,255
1847,96,255,255,0,255,255,0,255,255,0,255,255
1848,96,255,255,0,255,255,0,255,255,0,255,255
1849,96,255,255,0,255,255,0,255,255,0,255,255
1850,96,255,255,0,255,255,0,255,255,0,255,255
1851,97,255,255,0,255,255,0,255,255,0,255,255
1852,96,255,255,0,255,255,0,255,255,0,255,255
1853,96,255,255,0,255,255,0,255,255,0,255,255
1854,97,255,255,0,255,255,0,255,255,0,255,255
1855,97,255,255,0,255,255,0,255,255,0,255,255
1856,96,255,255,0,255,255,0,255,255,0,255,255
1857,96,255,255,0,255,255,0,255,255,0,255,255
1858,96,255,255,0,255,255,0,255,255,0,255,255
1859,96,255,255,0,255,255,0,255,255,0,255,255
1860,96,255,255,0,255,255,0,255,255,0,255,255
1861,96,255,255,0,255,255,0,255,255,0,255,255
1862,96,255,255,0,255,255,0,255,255,0,255,255
1863,96,255,255,0,255,255,0,255,255,0,255,255
1864,96,255,255,0,255,255,0,255,255,0,255,255
1865,96,255,255,0,255,255,0,255,255,0,255,255
1866,96,255,255,0,255,255,0,255,255,0,255,255
1867,96,255,255,0,255,255,0,255,255,0,255,255
1868,96,255,255,0,255,255,0,255,255,0,255,255
1869,96,255,255,0,255,255,0,255,255,0,255,255
1870,96,255,255,0,255,255,0,255,255,0,255,255
1871,96,255,255,0,255,255,0,255,255,0,255,255
1872,96,255,255,0,255,255,0,255,255,0,255,255
1873,96,255,255,0,255,255,0,255,255,0,255,255
1874,96,255,255,0,255,255,0,255,255,0,255,255
1875,96,255,255,0,255,255,0,255,255,0,255,255
1876,96,255,255,0,255,255,0,255,255,0,255,255
1877,96,255,255,0,255,255,93,255,255,0,255,255
1878,97,255,255,0,255,255,0,255,255,0,255,255
1879,96,255,255,0,255,255,0,255,255,0,255,255
1880,96,255,255,0,255,255,0,255,255,0,255,255
1881,96,255,255,0,255,255,0,255,255,0,255,255
1882,96,255,255,0,255,255,0,255,255,0,255,255
1883,96,255,255,0,255,255,0,255,255,60,255,255
1884,96,255,255,0,255,255,0,255,255,0,255,255
1885,96,255,255,0,255,255,0,255,255,0,255,255
1886,95,255,255,0,255,255,0,255,255,90,255,255
1887,96,255,255,0,255,255,0,255,255,0,255,255
1888,96,255,255,0,255,255,0,255,255,0,255,255
1889,96,255,255,0,255,255,0,255,255,0,255,255
1890,96,255,255,0,255,255,0,255,255,0,255,255
1891,96,255,255,0,255,255,0,255,255,0,255,255
1892,96,255,255,90,255,255,0,255,255,0,255,255
1893,95,255,255,90,255,255,0,255,255,90,255,255
1894,95,255,255,0,255,255,0,255,255,90,255,255
1895,95,255,255,90,255,255,0,255,255,0,255,255
1896,95,255,255,90,255,255,0,255,255,0,255,255
1897,95,255,255,90,255,255,0,255,255,0,255,255
1898,95,255,255,70,255,255,0,255,255,0,255,255
1899,95,255,255,0,255,255,0,255,255,0,255,255
1900,95,255,255,0,255,255,93,255,255,0,255,255
1901,96,255,255,0,255,255,0,255,255,0,255,255
1902,95,255,255,0,255,255,0,255,255,0,255,255
1903,95,255,255,0,255,255,0,255,255,0,255,255
1904,95,255,255,0,255,255,0,255,255,0,255,255
1905,96,255,255,0,255,255,0,255,255,0,255,255
1906,95,255,255,0,255,255,0,255,255,0,255,255
1907,95,255,255,0,255,255,0,255,255,0,255,255
1908,95,255,255,0,255,255,0,255,255,0,255,255
1909,95,255,255,0,255,255,0,255,255,0,255,255
1910,95,255,255,0,255,255,0,255,255,0,255,255
1911,95,255,255,0,255,255,97,255,255,90,255,255
1912,96,255,255,0,255,255,0,255,255,0,255,255
1913,95,255,255,0,255,255,96,255,255,0,255,255
1914,96,255,255,95,255,255,0,255,255,0,255,255
1915,95,255,255,95,255,255,0,255,255,0,255,255
1916,94,255,255,94,255,255,0,255,255,0,255,255
1917,96,255,255,94,255,255,0,255,255,0,255,255
1918,96,255,255,94,255,255,0,255,255,0,255,255
1919,95,255,255,94,255,255,0,255,255,0,255,255
1920,96,255,255,96,255,255,0,255,255,0,255,255
1921,94,255,255,95,255,255,0,255,255,0,255,255
1922,95,255,255,95,255,255,0,255,255,60,255,255
1923,97,255,255,95,255,255,0,255,255,0,255,255
1924,95,255,255,95,255,255,91,255,255,30,255,255
1925,96,255,255,94,255,255,0,255,255,30,255,255
1926,96,255,255,95,255,255,0,255,255,30,255,255
1927,96,255,255,95,255,255,0,255,255,0,255,255
1928,96,255,255,94,255,255,0,255,255,0,255,255
1929,96,255,255,95,255,255,0,255,255,0,255,255
1930,96,255,255,94,255,255,0,255,255,0,255,255
1931,95,255,255,95,255,255,0,255,255,0,255,255
1932,95,255,255,92,255,255,0,255,255,0,255,255
1933,95,255,255,95,255,255,0,255,255,0,255,255
1934,96,255,255,95,255,255,0,255,255,0,255,255
1935,96,255,255,95,255,255,0,255,255,93,255,255
1936,96,255,255,95,255,255,0,255,255,93,255,255
1937,96,255,255,95,255,255,0,255,255,92,255,255
1938,96,255,255,96,255,255,0,255,255,93,255,255
1939,96,255,255,95,255,255,0,255,255,93,255,255
1940,97,255,255,95,255,255,0,255,255,93,255,255
1941,97,255,255,95,255,255,0,255,255,93,255,255
1942,97,255,255,95,255,255,0,255,255,94,255,255
1943,97,255,255,95,255,255,0,255,255,94,255,255
1944,97,255,255,95,255,255,0,255,255,93,255,255
1945,97,255,255,95,255,255,0,255,255,94,255,255
1946,96,255,255,96,255,255,0,255,255,93,255,255
1947,96,255,255,95,255,255,0,255,255,94,255,255
1948,94,255,255,94,255,255,0,255,255,93,255,255
1949,97,255,255,95,255,255,0,255,255,93,255,255
1950,96,255,255,93,255,255,0,255,255,93,255,255
1951,97,255,255,94,255,255,0,255,255,94,255,255
1952,96,255,255,94,255,255,0,255,255,94,255,255
1953,97,255,255,95,255,255,0,255,255,94,255,255
1954,96,255,255,95,255,255,0,255,255,94,255,255
1955,97,255,255,95,255,255,0,255,255,94,255,255
1956,96,255,255,95,255,255,0,255,255,94,255,255
1957,97,255,255,94,255,255,0,255,255,94,255,255
1958,97,255,255,95,255,255,0,255,255,94,255,255
1959,97,255,255,95,255,255,0,255,255,94,255,255
1960,97,255,255,95,255,255,0,255,255,94,255,255
1961,97,255,255,95,255,255,0,255,255,94,255,255
1962,97,255,255,95,255,255,0,255,255,94,255,255
1963,96,255,255,95,255,255,0,255,255,94,255,255
1964,95,255,255,95,255,255,0,255,255,94,255,255
1965,96,255,255,95,255,255,0,255,255,94,255,255
1966,96,255,255,96,255,255,0,255,255,94,255,255
1967,95,255,255,96,255,255,0,255,255,94,255,255
1968,96,255,255,96,255,255,0,255,255,94,255,255
1969,96,255,255,96,255,255,0,255,255,94,255,255
1970,96,255,255,96,255,255,0,255,255,94,255,255
1971,96,255,255,96,255,255,0,255,255,94,255,255
1972,97,255,255,95,255,255,0,255,255,94,255,255
1973,95,255,255,96,255,255,94,255,255,95,255,255
1974,96,255,255,96,255,255,93,255,255,94,255,255
1975,96,255,255,96,255,255,93,255,255,94,255,255
1976,95,255,255,95,255,255,0,255,255,94,255,255
1977,94,255,255,96,255,255,0,255,255,94,255,255
1978,95,255,255,96,255,255,0,255,255,93,255,255
1979,95,255,255,94,255,255,0,255,255,95,255,255
1980,95,255,255,95,255,255,0,255,255,95,255,255
1981,95,255,255,96,255,255,0,255,255,94,255,255
1982,95,255,255,95,255,255,0,255,255,95,255,255
1983,95,255,255,95,255,255,0,255,255,95,255,255
1984,95,255,255,95,255,255,0,255,255,95,255,255
1985,95,255,255,96,255,255,0,255,255,95,255,255
1986,95,255,255,96,255,255,0,255,255,94,255,255
1987,95,255,255,96,255,255,0,255,255,95,255,255
1988,96,255,255,94,255,255,0,255,255,94,255,255
1989,95,255,255,96,255,255,0,255,255,95,255,255
1990,95,255,255,96,255,255,0,255,255,95,255,255
1991,95,255,255,96,255,255,0,255,255,94,255,255
1992,95,255,255,96,255,255,0,255,255,95,255,255
1993,95,255,255,96,255,255,0,255,255,95,255,255
1994,96,255,255,96,255,255,0,255,255,95,255,255
1995,96,255,255,96,255,255,0,255,255,95,255,255
1996,95,255,255,96,255,255,95,255,255,95,255,255
1997,95,255,255,96,255,255,95,255,255,95,255,255
1998,95,255,255,96,255,255,95,255,255,95,255,255
1999,95,255,255,96,255,255,95,255,255,95,255,255
2000,95,255,255,96,255,255,0,255,255,95,255,255
2001,95,255,255,96,255,255,0,255,255,94,255,255
2002,96,255,255,95,255,255,0,255,255,95,255,255
2003,96,255,255,96,255,255,0,255,255,95,255,255
2004,96,255,255,96,255,255,0,255,255,95,255,255
2005,96,255,255,95,255,255,0,255,255,95,255,255
2006,96,255,255,95,255,255,0,255,255,94,255,255
2007,96,255,255,95,255,255,0,255,255,95,255,255
2008,96,255,255,95,255,255,0,255,255,94,255,255
2009,96,255,255,95,255,255,0,255,255,94,255,255
2010,95,255,255,95,255,255,0,255,255,94,255,255
2011,96,255,255,96,255,255,0,255,255,94,255,255
2012,95,255,255,95,255,255,0,255,255,95,255,255
2013,95,255,255,95,255,255,0,255,255,96,255,255
2014,95,255,255,95,255,255,0,255,255,96,255,255
2015,95,255,255,95,255,255,0,255,255,94,255,255
2016,95,255,255,96,255,255,0,255,255,94,255,255
2017,95,255,255,96,255,255,0,255,255,94,255,255
2018,95,255,255,93,255,255,0,255,255,95,255,255
2019,95,255,255,93,255,255,0,255,255,95,255,255
2020,96,255,255,96,255,255,88,255,255,95,255,255
2021,96,255,255,96,255,255,88,255,255,94,255,255
2022,96,255,255,96,255,255,88,255,255,94,255,255
2023,96,255,255,96,255,255,0,255,255,94,255,255
2024,96,255,255,96,255,255,0,255,255,94,255,255
2025,96,255,255,96,255,255,0,255,255,94,255,255
2026,96,255,255,96,255,255,0,255,255,94,255,255
2027,96,255,255,96,255,255,0,255,255,94,255,255
2028,96,255,255,93,255,255,0,255,255,95,255,255
2029,95,255,255,93,255,255,0,255,255,95,255,255
2030,96,255,255,93,255,255,0,255,255,95,255,255
2031,96,255,255,93,255,255,0,255,255,95,255,255
2032,96,255,255,93,255,255,0,255,255,95,255,255
2033,96,255,255,93,255,255,0,255,255,95,255,255
2034,96,255,255,93,255,255,0,255,255,95,255,255
2035,96,255,255,93,255,255,0,255,255,95,255,255
2036,96,255,255,93,255,255,0,255,255,95,255,255
2037,96,255,255,93,255,255,0,255,255,95,255,255
2038,96,255,255,93,255,255,0,255,255,95,255,255
2039,96,255,255,93,255,255,0,255,255,94,255,255
2040,96,255,255,93,255,255,0,255,255,95,255,255
2041,95,255,255,93,255,255,0,255,255,94,255,255
2042,95,255,255,93,255,255,0,255,255,94,255,255
2043,95,255,255,95,255,255,0,255,255,94,255,255
2044,95,255,255,94,255,255,0,255,255,94,255,255
2045,95,255,255,94,255,255,0,255,255,95,255,255
2046,95,255,255,94,255,255,0,255,255,95,255,255
2047,95,255,255,93,255,255,0,255,255,95,255,255
2048,95,255,255,93,255,255,0,255,255,95,255,255
2049,95,255,255,93,255,255,0,255,255,95,255,255
2050,95,255,255,93,255,255,0,255,255,95,255,255
2051,95,255,255,93,255,255,0,255,255,95,255,255
2052,95,255,255,95,255,255,0,255,255,95,255,255
2053,95,255,255,95,255,255,0,255,255,95,255,255
2054,96,255,255,96,255,255,0,255,255,95,255,255
2055,96,255,255,95,255,255,0,255,255,96,255,255
2056,90,255,255,96,255,255,0,255,255,96,255,255
2057,0,255,255,96,255,255,0,255,255,95,255,255
2058,0,255,255,96,255,255,95,255,255,95,255,255
2059,0,255,255,96,255,255,0,255,255,95,255,255
2060,0,255,255,95,255,255,0,255,255,95,255,255
2061,0,255,255,93,255,255,0,255,255,95,255,255
2062,0,255,255,95,255,255,0,255,255,95,255,255
2063,0,255,255,94,255,255,0,255,255,95,255,255
2064,0,255,255,95,255,255,0,255,255,95,255,255
2065,0,255,255,94,255,255,0,255,255,95,255,255
2066,0,0,255,95,255,255,0,255,255,95,255,255
2067,90,255,255,95,255,255,0,255,255,95,255,255
2068,90,255,255,95,255,255,88,255,255,96,255,255
2069,0,255,255,95,255,255,89,255,255,96,255,255
2070,90,255,255,96,255,255,0,255,255,96,255,255
2071,90,255,255,96,255,255,89,255,255,96,255,255
2072,90,255,255,96,255,255,90,255,255,96,255,255
2073,90,255,255,96,255,255,0,255,255,95,255,255
2074,90,255,255,96,255,255,0,255,255,95,255,255
2075,90,255,255,96,255,255,0,255,255,95,255,255
2076,90,255,255,96,255,255,0,255,255,96,255,255
2077,90,255,255,96,255,255,0,255,255,95,255,255
2078,90,255,255,96,255,255,0,255,255,96,255,255
2079,90,255,255,96,255,255,0,255,255,96,255,255
2080,90,255,255,95,255,255,0,255,255,96,255,255
2081,90,255,255,92,255,255,0,255,255,96,255,255
2082,90,255,255,97,255,255,0,255,255,96,255,255
2083,90,255,255,97,255,255,0,255,255,96,255,255
2084,90,255,255,95,255,255,0,255,255,96,255,255
2085,90,255,255,97,255,255,0,255,255,95,255,255
2086,90,255,255,97,255,255,0,255,255,95,255,255
2087,90,255,255,97,255,255,0,255,255,95,255,255
2088,90,255,255,97,255,255,0,255,255,96,255,255
2089,90,255,255,97,255,255,0,255,255,96,255,255
2090,90,255,255,97,255,255,0,255,255,95,255,255
2091,0,255,255,97,255,255,0,255,255,96,255,255
